Date,Visiting Team,Visiting team game num,Home,Home team game num,Visiting final score,Home final score,Num outs,Ballpark,Visit line,Home line,
"""20200921""","""TBA""",55,"""NYN""",54,2,1,54,"""NYC20""","""010100000""","""000010000""",30
"""20200921""","""CHN""",54,"""PIT""",54,5,0,54,"""PIT08""","""010010030""","""000000000""",34
"""20200921""","""COL""",53,"""SFN""",53,7,2,54,"""SFO03""","""201130000""","""000010100""",36
"""20200921""","""PHI""",54,"""WAS""",53,1,5,51,"""WAS11""","""000010000""","""20000120x""",29
"""20200921""","""TEX""",54,"""ANA""",55,5,8,51,"""ANA01""","""111002000""","""01070000x""",34
"""20200921""","""CHA""",54,"""CLE""",54,4,7,51,"""CLE08""","""000040000""","""31002010x""",36
"""20200921""","""SLN""",51,"""KCA""",54,1,4,51,"""KAN06""","""010000000""","""00001201x""",32
"""20200921""","""HOU""",54,"""SEA""",54,1,6,51,"""SEA03""","""000000001""","""00000042x""",35
"""20200921""","""NYA""",54,"""TOR""",54,5,11,51,"""BUF05""","""010000103""","""00540110x""",34
"""20200922""","""TEX""",55,"""ARI""",55,0,7,51,"""PHO01""","""000000000""","""00021400x""",32
"""20200922""","""MIA""",55,"""ATL""",55,1,11,51,"""ATL03""","""000001000""","""11002052x""",34
"""20200922""","""MIL""",54,"""CIN""",56,3,2,54,"""CIN09""","""000010200""","""200000000""",30
"""20200922""","""OAK""",54,"""LAN""",55,2,7,51,"""LOS03""","""101000000""","""10221010x""",33
"""20200922""","""TBA""",56,"""NYN""",55,2,5,51,"""NYC20""","""010000100""","""01010111x""",32
"""20200922""","""CHN""",55,"""PIT""",55,2,3,52,"""PIT08""","""000000020""","""010010001""",29
"""20200922""","""ANA""",56,"""SDN""",55,4,2,54,"""SAN02""","""010002010""","""100000010""",36
"""20200922""","""COL""",54,"""SFN""",54,2,5,51,"""SFO03""","""000001100""","""10001030x""",34
"""20200922""","""PHI""",55,"""WAS""",54,1,5,39,"""WAS11""","""0001000""","""104000x""",25
"""20200922""","""PHI""",56,"""WAS""",55,7,8,46,"""WAS11""","""02012101""","""00420002""",33
"""20200922""","""BAL""",55,"""BOS""",55,3,8,51,"""BOS07""","""100002000""","""03100400x""",38
"""20200922""","""CHA""",55,"""CLE""",55,3,5,59,"""CLE08""","""0000010002""","""1000000004""",36
"""20200922""","""SLN""",52,"""KCA""",55,5,0,54,"""KAN06""","""030011000""","""000000000""",30
"""20200922""","""DET""",53,"""MIN""",56,4,5,59,"""MIN04""","""0001011001""","""1001000102""",37
"""20200922""","""HOU""",55,"""SEA""",55,6,1,54,"""SEA03""","""100005000""","""100000000""",36
"""20200922""","""NYA""",55,"""TOR""",55,12,1,54,"""BUF05""","""200140032""","""000100000""",40
"""20200923""","""TEX""",56,"""ARI""",56,3,7,51,"""PHO01""","""100110000""","""00001600x""",33
"""20200923""","""MIA""",56,"""ATL""",56,4,9,51,"""ATL03""","""200200000""","""30150000x""",33
"""20200923""","""MIL""",55,"""CIN""",57,1,6,51,"""CIN09""","""000010000""","""20013000x""",31
"""20200923""","""OAK""",55,"""LAN""",56,6,4,54,"""LOS03""","""300000102""","""002000110""",32
"""20200923""","""TBA""",57,"""NYN""",56,8,5,54,"""NYC20""","""011002031""","""010100003""",37
"""20200923""","""CHN""",56,"""PIT""",56,1,2,51,"""PIT08""","""100000000""","""20000000x""",32
"""20200923""","""ANA""",57,"""SDN""",56,5,2,54,"""SAN02""","""040001000""","""200000000""",36
"""20200923""","""COL""",55,"""SFN""",55,2,7,51,"""SFO03""","""001010000""","""00014002x""",35
"""20200923""","""PHI""",57,"""WAS""",56,12,3,54,"""WAS11""","""101001036""","""000010002""",42
"""20200923""","""BAL""",56,"""BOS""",56,1,9,51,"""BOS07""","""000000100""","""20600010x""",35
"""20200923""","""CHA""",56,"""CLE""",56,2,3,52,"""CLE08""","""000100010""","""010001001""",32
"""20200923""","""SLN""",53,"""KCA""",56,3,12,51,"""KAN06""","""000010002""","""21300510x""",35
"""20200923""","""DET""",54,"""MIN""",57,6,7,51,"""MIN04""","""000003003""","""00222100x""",39
"""20200923""","""HOU""",56,"""SEA""",56,2,3,51,"""SEA03""","""000000002""","""10002000x""",33
"""20200923""","""NYA""",56,"""TOR""",56,1,14,51,"""BUF05""","""010000000""","""20120801x""",31
"""20200924""","""MIA""",57,"""ATL""",57,4,2,54,"""ATL03""","""000003100""","""000000020""",38
"""20200924""","""OAK""",56,"""LAN""",57,1,5,51,"""LOS03""","""000000010""","""10100300x""",29
"""20200924""","""CHN""",57,"""PIT""",57,0,7,51,"""PIT08""","""000000000""","""11112010x""",28
"""20200924""","""COL""",56,"""SFN""",56,5,4,66,"""SFO03""","""00020020001""","""21000001000""",44
"""20200924""","""MIL""",56,"""SLN""",54,2,4,51,"""STL10""","""000100001""","""00120100x""",35
"""20200924""","""NYN""",57,"""WAS""",57,3,2,54,"""WAS11""","""000021000""","""000100001""",39
"""20200924""","""BAL""",57,"""BOS""",57,13,1,54,"""BOS07""","""030320113""","""000010000""",42
"""20200924""","""CHA""",57,"""CLE""",57,4,5,51,"""CLE08""","""001000300""","""00100040x""",30
"""20200924""","""DET""",55,"""KCA""",57,7,8,51,"""KAN06""","""002020030""","""30100400x""",40
"""20200924""","""HOU""",57,"""TEX""",57,12,4,54,"""ARL02""","""230023002""","""000003100""",42
"""20200924""","""NYA""",57,"""TOR""",57,1,4,51,"""BUF05""","""000000010""","""01100200x""",34
"""20200925""","""COL""",57,"""ARI""",57,0,4,39,"""PHO01""","""0000000""","""003010x""",25
"""20200925""","""COL""",58,"""ARI""",58,5,11,39,"""PHO01""","""1300010""","""603110x""",27
"""20200925""","""BOS""",58,"""ATL""",58,7,8,63,"""ATL03""","""00001010221""","""10000003022""",38
"""20200925""","""ANA""",58,"""LAN""",58,5,9,51,"""LOS03""","""003110000""","""10113012x""",38
"""20200925""","""MIL""",57,"""SLN""",55,3,0,42,"""STL10""","""0210000""","""0000000""",25
"""20200925""","""SDN""",57,"""SFN""",57,4,5,39,"""SFO03""","""0100003""","""010400x""",26
"""20200925""","""SFN""",58,"""SDN""",58,5,6,40,"""SFO03""","""0101030""","""0030003""",25
"""20200925""","""SLN""",56,"""MIL""",58,9,1,42,"""STL10""","""1200600""","""0000010""",30
"""20200925""","""CHN""",58,"""CHA""",58,10,0,54,"""CHI12""","""013102111""","""000000000""",36
"""20200925""","""PIT""",58,"""CLE""",58,3,4,53,"""CLE08""","""000200010""","""100000003""",32
"""20200925""","""DET""",56,"""KCA""",58,2,3,51,"""KAN06""","""000000200""","""11001000x""",32
"""20200925""","""CIN""",58,"""MIN""",58,7,2,54,"""MIN04""","""000220003""","""001001000""",36
"""20200925""","""MIA""",58,"""NYA""",58,4,3,60,"""NYC21""","""3000000001""","""0020000100""",33
"""20200925""","""SEA""",57,"""OAK""",57,1,3,59,"""OAK01""","""0000000001""","""0000000003""",34
"""20200925""","""PHI""",58,"""TBA""",58,4,6,51,"""STP01""","""003010000""","""01002102x""",33
"""20200925""","""HOU""",58,"""TEX""",58,4,5,58,"""ARL02""","""0000110101""","""0100100012""",35
"""20200925""","""BAL""",58,"""TOR""",58,5,10,51,"""BUF05""","""000022001""","""06220000x""",35
"""20200926""","""COL""",59,"""ARI""",59,10,3,54,"""PHO01""","""000322003""","""100011000""",40
"""20200926""","""BOS""",59,"""ATL""",59,8,2,54,"""ATL03""","""080000000""","""000010010""",36
"""20200926""","""ANA""",59,"""LAN""",59,6,7,51,"""LOS03""","""004000002""","""30000211x""",37
"""20200926""","""SDN""",59,"""SFN""",59,6,2,54,"""SFO03""","""000300003""","""000000020""",35
"""20200926""","""MIL""",59,"""SLN""",57,3,0,54,"""STL10""","""000200100""","""000000000""",35
"""20200926""","""NYN""",58,"""WAS""",58,3,4,39,"""WAS11""","""0021000""","""001111x""",28
"""20200926""","""NYN""",59,"""WAS""",59,3,5,39,"""WAS11""","""0002010""","""005000x""",26
"""20200926""","""CHN""",59,"""CHA""",59,5,9,51,"""CHI12""","""014000000""","""02050200x""",31
"""20200926""","""PIT""",59,"""CLE""",59,8,0,54,"""CLE08""","""113300000""","""000000000""",40
"""20200926""","""DET""",57,"""KCA""",59,4,3,54,"""KAN06""","""310000000""","""102000000""",33
"""20200926""","""CIN""",59,"""MIN""",59,3,7,51,"""MIN04""","""200000100""","""10211020x""",32
"""20200926""","""MIA""",59,"""NYA""",59,4,11,51,"""NYC21""","""003000100""","""00003710x""",37
"""20200926""","""SEA""",58,"""OAK""",58,5,1,48,"""OAK01""","""00000104""","""00010000""",30
"""20200926""","""OAK""",59,"""SEA""",59,3,12,39,"""OAK01""","""1001100""","""008121x""",28
"""20200926""","""PHI""",59,"""TBA""",59,3,4,51,"""STP01""","""100010100""","""00013000x""",37
"""20200926""","""HOU""",59,"""TEX""",59,1,6,51,"""ARL02""","""000000100""","""00000150x""",31
"""20200926""","""BAL""",59,"""TOR""",59,2,5,51,"""BUF05""","""000000020""","""00000131x""",35
"""20200927""","""COL""",60,"""ARI""",60,3,11,51,"""PHO01""","""000000030""","""20400140x""",34
"""20200927""","""BOS""",60,"""ATL""",60,9,1,54,"""ATL03""","""100110501""","""100000000""",42
"""20200927""","""ANA""",60,"""LAN""",60,0,5,51,"""LOS03""","""000000000""","""10200020x""",28
"""20200927""","""SDN""",60,"""SFN""",60,5,4,54,"""SFO03""","""010100300""","""010000210""",36
"""20200927""","""MIL""",60,"""SLN""",58,2,5,51,"""STL10""","""000100001""","""00410000x""",31
"""20200927""","""NYN""",60,"""WAS""",60,5,15,51,"""WAS11""","""210100100""","""15600300x""",38
"""20200927""","""CHN""",60,"""CHA""",60,10,8,54,"""CHI12""","""060100300""","""000010052""",35
"""20200927""","""PIT""",60,"""CLE""",60,6,8,51,"""CLE08""","""011022000""","""00200330x""",36
"""20200927""","""DET""",58,"""KCA""",60,1,3,51,"""KAN06""","""100000000""","""00011001x""",29
"""20200927""","""CIN""",60,"""MIN""",60,5,3,60,"""MIN04""","""0000011003""","""0000110001""",36
"""20200927""","""MIA""",60,"""NYA""",60,5,0,54,"""NYC21""","""030010010""","""000000000""",35
"""20200927""","""SEA""",60,"""OAK""",60,2,6,51,"""OAK01""","""110000000""","""10001031x""",32
"""20200927""","""PHI""",60,"""TBA""",60,0,5,51,"""STP01""","""000000000""","""01200200x""",32
"""20200927""","""HOU""",60,"""TEX""",60,4,8,51,"""ARL02""","""101100010""","""01051010x""",35
"""20200927""","""BAL""",60,"""TOR""",60,7,5,54,"""BUF05""","""001330000""","""013000010""",35
