Date,Visiting,Visiting game num,Home,Home game num,Visiting score,Home score,Num outs,Ballpark,away 1th inning,away 2th inning,away 3th inning,away 4th inning,away 5th inning,away 6th inning,away 7th inning,away 8th inning,away 9th inning,away 10th inning,away 11th inning,away 12th inning,away 13th inning,away 14th inning,away 15th inning,away 16th inning,away 17th inning,away 18th inning,away 19th inning,away 20th inning,home 1th inning,home 2th inning,home 3th inning,home 4th inning,home 5th inning,home 6th inning,home 7th inning,home 8th inning,home 9th inning,home 10th inning,home 11th inning,home 12th inning,home 13th inning,home 14th inning,home 15th inning,home 16th inning,home 17th inning,home 18th inning,home 19th inning,home 20th inning
20200829,CHN,33,CIN,33,5,6,41,CIN09,1,0,0,2,1,1,0,,,,,,,,,,,,,,1,0,3,0,0,0,2,,,,,,,,,,,,,
20200829,SDN,35,COL,33,3,4,52,DEN02,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,0,0,1,0,0,0,2,0,1,,,,,,,,,,,
20200829,TBA,34,MIA,28,4,0,54,MIA02,0,0,0,0,0,1,1,2,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
20200829,PIT,30,MIL,32,6,7,51,MIL06,1,0,1,0,2,0,0,0,2,,,,,,,,,,,,1,1,0,0,0,0,1,2,2,,,,,,,,,,,
20200829,ATL,32,PHI,28,1,4,51,PHI13,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,1,0,0,0,3,0,0,0,0,,,,,,,,,,,
20200829,CLE,33,SLN,24,2,1,72,STL10,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,
20200829,SEA,35,ANA,34,3,16,51,ANA01,0,1,0,0,0,0,0,1,1,,,,,,,,,,,,1,2,0,0,3,4,4,2,0,,,,,,,,,,,
20200829,WAS,30,BOS,33,3,5,51,BOS07,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,3,1,0,1,0,0,0,0,0,,,,,,,,,,,
20200829,KCA,33,CHA,33,9,6,54,CHI12,0,1,0,0,0,1,5,2,0,,,,,,,,,,,,0,0,1,2,0,0,0,0,3,,,,,,,,,,,
20200829,MIN,33,DET,30,2,8,39,DET05,0,0,1,0,0,1,0,,,,,,,,,,,,,,0,1,1,2,2,2,0,,,,,,,,,,,,,
20200829,MIN,34,DET,31,2,4,39,DET05,0,1,0,1,0,0,0,,,,,,,,,,,,,,0,0,2,0,2,0,0,,,,,,,,,,,,,
20200829,OAK,33,HOU,32,2,4,39,HOU03,0,0,0,1,0,1,0,,,,,,,,,,,,,,3,0,0,1,0,0,0,,,,,,,,,,,,,
20200829,OAK,34,HOU,33,3,6,39,HOU03,1,0,0,1,1,0,0,,,,,,,,,,,,,,3,2,0,0,0,1,0,,,,,,,,,,,,,
20200829,NYN,32,NYA,30,1,2,52,NYC21,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,,,,,,
20200829,LAN,35,TEX,32,7,4,54,ARL02,0,1,2,0,1,0,3,0,0,,,,,,,,,,,,0,0,2,0,1,0,1,0,0,,,,,,,,,,,
20200829,BAL,32,TOR,31,0,5,51,BUF05,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,0,0,3,0,0,0,0,0,,,,,,,,,,,
20200830,SFN,36,ARI,35,4,1,54,PHO01,1,0,0,0,0,0,0,3,0,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
20200830,CHN,34,CIN,34,10,1,54,CIN09,0,0,0,2,2,1,1,0,4,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
20200830,SDN,36,COL,34,13,2,54,DEN02,3,2,0,0,0,1,2,3,2,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,,,,,,,,,,,
20200830,TBA,35,MIA,29,12,7,54,MIA02,3,0,0,2,7,0,0,0,0,,,,,,,,,,,,0,0,0,1,1,1,4,0,0,,,,,,,,,,,
20200830,PIT,31,MIL,33,5,1,54,MIL06,0,1,0,2,1,0,1,0,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,,
20200830,NYN,33,NYA,31,7,8,47,NYC21,0,0,0,2,2,3,0,0,,,,,,,,,,,,,1,0,0,1,0,0,5,1,,,,,,,,,,,,
20200830,ATL,33,PHI,29,12,10,54,PHI13,0,10,0,0,1,0,0,0,1,,,,,,,,,,,,0,1,6,1,0,0,0,2,0,,,,,,,,,,,
20200830,CLE,34,SLN,25,2,7,51,STL10,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,0,4,1,0,0,0,1,1,0,,,,,,,,,,,
20200830,SEA,36,ANA,35,2,1,60,ANA01,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
20200830,WAS,31,BOS,34,5,9,51,BOS07,0,0,2,1,2,0,0,0,0,,,,,,,,,,,,3,2,3,0,0,0,0,1,0,,,,,,,,,,,
20200830,KCA,34,CHA,34,2,5,58,CHI12,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,0,1,1,0,0,0,0,0,0,3,,,,,,,,,,
20200830,MIN,35,DET,32,2,3,51,DET05,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,,,,,,,,,,,
20200830,NYA,32,NYN,34,5,2,48,NYC21,0,0,1,0,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,1,0,1,,,,,,,,,,,,
20200830,LAN,36,TEX,33,7,2,54,ARL02,1,1,2,1,0,1,0,1,0,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,,,,,,,,,,,
20200830,BAL,33,TOR,32,5,6,53,BUF05,0,1,0,0,0,3,0,0,1,,,,,,,,,,,,0,0,0,1,2,0,0,1,2,,,,,,,,,,,
20200831,SLN,26,CIN,35,7,5,54,CIN09,1,1,1,4,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,0,1,0,0,3,,,,,,,,,,,
20200831,SDN,37,COL,35,6,0,54,DEN02,0,0,3,2,0,0,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
20200831,PIT,32,MIL,34,5,6,51,MIL06,0,0,2,0,1,2,0,0,0,,,,,,,,,,,,0,2,1,1,1,0,0,1,0,,,,,,,,,,,
20200831,MIA,30,NYN,35,5,3,54,NYC20,0,0,0,0,0,4,0,1,0,,,,,,,,,,,,0,0,2,0,0,1,0,0,0,,,,,,,,,,,
20200831,WAS,32,PHI,30,6,8,51,PHI13,0,0,0,0,2,0,2,0,2,,,,,,,,,,,,1,1,0,4,0,0,2,0,0,,,,,,,,,,,
20200831,SEA,37,ANA,36,2,1,54,ANA01,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
20200831,ATL,34,BOS,35,6,3,54,BOS07,1,0,0,1,3,1,0,0,0,,,,,,,,,,,,1,0,1,0,0,0,0,1,0,,,,,,,,,,,
20200831,CLE,35,KCA,35,1,2,51,KAN06,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,,,,,,,,,,,
20200831,CHA,35,MIN,36,8,5,54,MIN04,0,0,0,2,0,2,1,0,3,,,,,,,,,,,,0,3,1,0,0,1,0,0,0,,,,,,,,,,,
20200831,TBA,36,NYA,33,5,3,54,NYC21,2,1,0,0,1,1,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,1,2,0,,,,,,,,,,,
20200831,BAL,34,TOR,33,4,3,66,BUF05,1,0,0,0,0,1,0,0,0,0,2,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,1,,,,,,,,,
20200901,SLN,27,CIN,36,16,2,54,CIN09,6,2,1,0,2,2,1,2,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,,,,,,,,,,,
20200901,SFN,37,COL,36,23,5,54,DEN02,3,2,2,1,1,7,2,5,0,,,,,,,,,,,,0,0,1,0,1,0,0,2,1,,,,,,,,,,,
20200901,ARI,36,LAN,37,3,6,51,LOS03,0,0,1,0,0,0,0,0,2,,,,,,,,,,,,1,0,1,0,2,2,0,0,0,,,,,,,,,,,
20200901,TOR,34,MIA,31,2,3,51,MIA02,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,,,,,,,,,,,
20200901,DET,33,MIL,35,12,1,54,MIL06,0,0,2,2,0,2,0,4,2,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
20200901,WAS,33,PHI,31,0,6,51,PHI13,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,2,4,0,0,0,,,,,,,,,,,
20200901,CHN,35,PIT,33,8,7,66,PIT08,1,1,0,1,3,0,0,0,0,1,1,,,,,,,,,,0,1,0,0,0,4,0,1,0,1,0,,,,,,,,,
20200901,NYN,36,BAL,35,5,9,51,BAL12,0,2,1,0,0,2,0,0,0,,,,,,,,,,,,3,2,0,0,0,3,1,0,0,,,,,,,,,,,
20200901,ATL,35,BOS,36,10,3,54,BOS07,2,0,0,0,0,2,1,5,0,,,,,,,,,,,,0,0,2,0,0,0,0,1,0,,,,,,,,,,,
20200901,TEX,34,HOU,34,6,5,60,HOU03,2,0,0,1,0,0,0,0,1,2,,,,,,,,,,,0,0,0,0,0,1,3,0,0,1,,,,,,,,,,
20200901,CLE,36,KCA,36,10,1,54,KAN06,3,2,0,0,0,1,3,1,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
20200901,CHA,36,MIN,37,2,3,51,MIN04,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,,,,,,,,,,,
20200901,TBA,37,NYA,34,3,5,51,NYC21,0,0,0,0,2,0,1,0,0,,,,,,,,,,,,1,0,1,0,0,3,0,0,0,,,,,,,,,,,
20200902,SLN,28,CIN,37,3,4,52,CIN09,0,1,0,0,2,0,0,0,0,,,,,,,,,,,,0,1,0,0,2,0,0,0,1,,,,,,,,,,,
20200902,SFN,38,COL,37,6,9,51,DEN02,4,0,1,1,0,0,0,0,0,,,,,,,,,,,,0,1,0,0,1,2,5,0,0,,,,,,,,,,,
20200902,ARI,37,LAN,38,2,3,58,LOS03,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,
20200902,TOR,35,MIA,32,2,1,54,MIA02,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
20200902,DET,34,MIL,36,5,8,51,MIL06,3,0,1,0,1,0,0,0,0,,,,,,,,,,,,0,0,3,0,2,0,1,2,0,,,,,,,,,,,
20200902,WAS,34,PHI,32,0,3,51,PHI13,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,2,0,1,0,0,0,,,,,,,,,,,
20200902,CHN,36,PIT,34,8,2,54,PIT08,0,0,0,3,0,0,2,3,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,,,,,,,,,,,
20200902,SDN,38,ANA,37,11,4,54,ANA01,0,0,0,2,0,1,0,8,0,,,,,,,,,,,,0,0,2,1,0,0,0,0,1,,,,,,,,,,,
20200902,NYN,37,BAL,36,9,4,54,BAL12,2,0,0,0,1,1,1,4,0,,,,,,,,,,,,0,2,0,0,0,0,0,0,2,,,,,,,,,,,
20200902,ATL,36,BOS,37,7,5,54,BOS07,0,3,0,0,0,2,1,1,0,,,,,,,,,,,,3,0,0,1,1,0,0,0,0,,,,,,,,,,,
20200902,TEX,35,HOU,35,1,2,51,HOU03,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,
20200902,CLE,37,KCA,37,5,0,54,KAN06,0,2,0,0,0,0,0,0,3,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
20200902,CHA,37,MIN,38,1,8,51,MIN04,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,0,3,1,0,2,2,0,0,0,,,,,,,,,,,
20200902,TBA,38,NYA,35,5,2,54,NYC21,4,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,,,,,,,,,,,
20200903,ARI,38,LAN,39,1,5,51,LOS03,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,2,0,0,0,0,0,2,1,0,,,,,,,,,,,
20200903,NYA,36,NYN,38,7,9,57,NYC20,0,4,0,0,0,0,2,1,0,0,,,,,,,,,,,0,1,0,3,0,0,0,2,1,2,,,,,,,,,,
20200903,WAS,35,PHI,33,5,6,59,PHI13,0,0,2,0,2,0,1,0,0,0,,,,,,,,,,,2,0,2,0,0,0,0,1,0,1,,,,,,,,,,
20200903,CHN,37,PIT,35,2,6,51,PIT08,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,0,0,4,0,0,2,0,0,0,,,,,,,,,,,
20200903,SDN,39,ANA,38,0,2,51,ANA01,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,,,,,,,,,,,
20200903,TOR,36,BOS,38,6,2,60,BOS07,0,0,0,0,0,0,1,1,0,4,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,
20200903,TEX,36,HOU,36,4,8,51,HOU03,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,4,0,0,0,1,1,0,2,0,,,,,,,,,,,
20200903,CHA,38,KCA,38,11,6,54,KAN06,0,5,0,1,0,0,5,0,0,,,,,,,,,,,,1,0,0,0,0,3,0,2,0,,,,,,,,,,,
20200904,WAS,36,ATL,37,1,7,39,ATL03,0,0,0,1,0,0,0,,,,,,,,,,,,,,1,0,2,2,0,2,0,,,,,,,,,,,,,
20200904,WAS,37,ATL,38,10,9,42,ATL03,1,1,5,0,0,1,2,,,,,,,,,,,,,,1,2,0,4,0,0,2,,,,,,,,,,,,,
20200904,SLN,29,CHN,38,1,4,51,CHI11,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,2,0,1,0,0,1,0,0,0,,,,,,,,,,,
20200904,CIN,38,PIT,36,4,2,42,PIT08,0,1,2,0,1,0,0,,,,,,,,,,,,,,0,0,2,0,0,0,0,,,,,,,,,,,,,
20200904,COL,38,LAN,40,6,10,51,LOS03,1,0,0,0,1,0,0,4,0,,,,,,,,,,,,1,0,0,0,0,1,3,5,0,,,,,,,,,,,
20200904,PHI,34,NYN,39,5,3,54,NYC20,0,1,1,0,0,0,1,2,0,,,,,,,,,,,,0,0,0,0,2,0,0,1,0,,,,,,,,,,,
20200904,PIT,37,CIN,39,4,3,42,PIT08,0,0,0,3,1,0,0,,,,,,,,,,,,,,2,0,0,1,0,0,0,,,,,,,,,,,,,
20200904,ARI,39,SFN,39,6,5,54,SFO03,1,0,1,2,2,0,0,0,0,,,,,,,,,,,,1,0,1,1,1,0,1,0,0,,,,,,,,,,,
20200904,HOU,37,ANA,39,5,6,64,ANA01,0,0,0,2,0,0,0,0,3,0,0,,,,,,,,,,3,0,1,0,0,1,0,0,0,0,1,,,,,,,,,
20200904,NYA,37,BAL,37,6,5,54,BAL12,0,1,3,0,0,0,0,0,2,,,,,,,,,,,,1,0,0,2,1,0,0,0,1,,,,,,,,,,,
20200904,NYA,38,BAL,38,3,6,39,BAL12,0,0,1,2,0,0,0,,,,,,,,,,,,,,0,2,0,0,4,0,0,,,,,,,,,,,,,
20200904,TOR,37,BOS,39,8,7,42,BOS07,0,3,1,0,1,3,0,,,,,,,,,,,,,,0,2,0,0,2,3,0,,,,,,,,,,,,,
20200904,MIL,37,CLE,38,7,1,54,CLE08,0,0,0,1,0,0,4,2,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
20200904,DET,35,MIN,39,0,2,39,MIN04,0,0,0,0,0,0,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,
20200904,CHA,39,KCA,39,7,4,54,KAN06,1,1,0,1,1,2,1,0,0,,,,,,,,,,,,0,1,0,2,0,0,0,0,1,,,,,,,,,,,
20200904,MIN,40,DET,36,3,2,48,MIN04,0,0,1,0,0,0,1,1,,,,,,,,,,,,,0,0,2,0,0,0,0,0,,,,,,,,,,,,
20200904,SDN,40,OAK,35,7,0,54,OAK01,0,0,0,0,4,0,2,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
20200904,TEX,37,SEA,38,3,6,51,SEA03,0,0,0,0,1,0,0,0,2,,,,,,,,,,,,0,1,0,2,0,0,0,3,0,,,,,,,,,,,
20200904,MIA,33,TBA,39,4,5,51,STP01,0,0,1,1,2,0,0,0,0,,,,,,,,,,,,0,1,0,4,0,0,0,0,0,,,,,,,,,,,
20200904,BOS,40,TOR,38,3,2,42,BOS07,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,1,0,1,0,,,,,,,,,,,,,
20200905,WAS,38,ATL,39,10,4,54,ATL03,2,0,0,0,1,2,0,0,5,,,,,,,,,,,,1,0,2,1,0,0,0,0,0,,,,,,,,,,,
20200905,SLN,30,CHN,39,4,2,42,CHI11,0,0,2,2,0,0,0,,,,,,,,,,,,,,1,0,0,0,1,0,0,,,,,,,,,,,,,
20200905,COL,39,LAN,41,5,2,54,LOS03,0,1,0,1,0,0,0,0,3,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,,,,,,,,,,,
20200905,PHI,35,NYN,40,1,5,51,NYC20,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,2,1,1,1,0,0,0,,,,,,,,,,,
20200905,CIN,40,PIT,38,6,2,54,PIT08,0,0,4,0,0,1,0,1,0,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,,,,,,,,,,,
20200905,ARI,40,SFN,40,3,4,51,SFO03,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,0,2,0,0,0,2,0,0,0,,,,,,,,,,,
20200905,CHN,40,SLN,31,1,5,39,CHI11,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,3,1,1,0,0,0,,,,,,,,,,,,,
20200905,HOU,38,ANA,40,9,10,40,ANA01,0,1,3,0,2,0,3,,,,,,,,,,,,,,1,0,2,1,2,1,3,,,,,,,,,,,,,
20200905,NYA,39,BAL,39,1,6,51,BAL12,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,5,1,0,0,,,,,,,,,,,
20200905,TOR,39,BOS,41,8,9,52,BOS07,0,1,0,1,0,3,3,0,0,,,,,,,,,,,,0,4,0,2,0,0,1,0,2,,,,,,,,,,,
20200905,MIL,38,CLE,39,3,4,51,CLE08,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,0,0,0,0,3,0,0,0,1,,,,,,,,,,,
20200905,ANA,41,HOU,39,7,6,42,ANA01,0,0,0,2,2,0,3,,,,,,,,,,,,,,1,3,0,0,2,0,0,,,,,,,,,,,,,
20200905,CHA,40,KCA,40,5,3,54,KAN06,2,0,0,0,3,0,0,0,0,,,,,,,,,,,,0,0,1,0,0,0,2,0,0,,,,,,,,,,,
20200905,DET,37,MIN,41,3,4,53,MIN04,1,0,0,0,0,0,2,0,0,,,,,,,,,,,,0,0,0,0,1,0,1,0,2,,,,,,,,,,,
20200905,SDN,41,OAK,36,4,8,51,OAK01,0,0,1,0,0,0,0,2,1,,,,,,,,,,,,2,2,0,0,0,3,1,0,0,,,,,,,,,,,
20200905,TEX,38,SEA,39,3,5,51,SEA03,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,0,0,2,0,0,0,0,3,0,,,,,,,,,,,
20200905,MIA,34,TBA,40,7,3,54,STP01,0,0,0,4,1,0,2,0,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,2,,,,,,,,,,,
20200906,WAS,39,ATL,40,3,10,51,ATL03,0,1,0,0,0,0,0,0,2,,,,,,,,,,,,0,0,0,2,1,4,3,0,0,,,,,,,,,,,
20200906,SLN,32,CHN,41,7,3,54,CHI11,1,0,4,0,0,2,0,0,0,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,,,,,,,,,,,
20200906,COL,40,LAN,42,7,6,54,LOS03,0,2,0,0,2,1,0,2,0,,,,,,,,,,,,1,1,0,0,2,2,0,0,0,,,,,,,,,,,
20200906,PHI,36,NYN,41,1,14,51,NYC20,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,0,2,1,2,0,7,0,,,,,,,,,,,
20200906,CIN,41,PIT,39,2,3,53,PIT08,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,2,,,,,,,,,,,
20200906,ARI,41,SFN,41,2,4,51,SFO03,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,1,0,0,2,1,0,0,,,,,,,,,,,
20200906,HOU,40,ANA,42,5,9,51,ANA01,2,1,0,0,0,0,2,0,0,,,,,,,,,,,,0,1,3,0,0,1,0,4,0,,,,,,,,,,,
20200906,NYA,40,BAL,40,1,5,51,BAL12,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,2,0,0,0,0,2,1,0,0,,,,,,,,,,,
20200906,TOR,40,BOS,42,10,8,54,BOS07,0,0,1,0,6,3,0,0,0,,,,,,,,,,,,3,0,0,1,0,1,0,3,0,,,,,,,,,,,
20200906,MIL,39,CLE,40,1,4,51,CLE08,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,1,0,0,1,0,2,0,0,0,,,,,,,,,,,
20200906,CHA,41,KCA,41,8,2,54,KAN06,0,0,1,0,0,1,3,3,0,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,,,,,
20200906,DET,38,MIN,42,10,8,54,MIN04,0,1,1,0,0,3,2,3,0,,,,,,,,,,,,0,0,2,0,4,1,0,1,0,,,,,,,,,,,
20200906,SDN,42,OAK,37,5,3,54,OAK01,0,0,2,1,0,0,2,0,0,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,,,,,,,,,,,
20200906,TEX,39,SEA,40,3,4,51,SEA03,0,1,0,0,1,0,0,0,1,,,,,,,,,,,,2,0,0,1,0,0,1,0,0,,,,,,,,,,,
20200906,MIA,35,TBA,41,4,5,59,STP01,2,0,1,0,0,0,0,0,0,1,,,,,,,,,,,1,0,0,0,1,1,0,0,0,2,,,,,,,,,,
20200907,MIA,36,ATL,41,5,4,60,ATL03,0,1,1,2,0,0,0,0,0,1,,,,,,,,,,,2,1,0,0,0,0,0,0,1,0,,,,,,,,,,
20200907,SLN,33,CHN,42,1,5,51,CHI11,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,1,0,1,1,2,0,0,0,0,,,,,,,,,,,
20200907,PHI,37,NYN,42,9,8,60,NYC20,3,2,0,0,1,0,0,1,0,2,,,,,,,,,,,0,0,0,0,3,0,4,0,0,1,,,,,,,,,,
20200907,COL,41,SDN,43,0,1,51,SAN02,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
20200907,ARI,42,SFN,42,2,4,51,SFO03,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,4,0,0,0,,,,,,,,,,,
20200907,TBA,42,WAS,40,1,6,51,WAS11,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,0,1,2,0,0,3,0,0,0,,,,,,,,,,,
20200907,KCA,42,CLE,41,2,5,51,CLE08,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,0,2,0,1,0,0,2,0,0,,,,,,,,,,,
20200907,DET,39,MIN,43,2,6,51,MIN04,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,0,0,4,1,0,0,0,1,0,,,,,,,,,,,
20200907,HOU,41,OAK,38,0,6,51,OAK01,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,2,0,0,0,0,1,3,0,,,,,,,,,,,
20200907,TEX,40,SEA,41,4,8,51,SEA03,0,0,0,2,0,0,0,0,2,,,,,,,,,,,,2,0,1,5,0,0,0,0,0,,,,,,,,,,,
20200907,NYA,41,TOR,41,7,12,51,BUF05,2,0,0,1,2,1,0,0,1,,,,,,,,,,,,1,1,0,0,0,10,0,0,0,,,,,,,,,,,
20200908,LAN,43,ARI,43,10,9,60,PHO01,0,1,0,0,1,0,4,0,0,4,,,,,,,,,,,0,0,5,0,0,1,0,0,0,3,,,,,,,,,,
20200908,MIA,37,ATL,42,8,0,54,ATL03,0,1,1,3,0,0,1,0,2,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
20200908,CIN,42,CHN,43,0,3,51,CHI11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,,,,,,,,,,,
20200908,BAL,41,NYN,43,11,2,54,NYC20,0,2,2,1,4,0,0,2,0,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,,,,,,,,,
20200908,BOS,43,PHI,38,5,6,41,PHI13,0,0,1,0,2,2,0,,,,,,,,,,,,,,0,1,3,0,0,0,2,,,,,,,,,,,,,
20200908,BOS,44,PHI,39,5,2,42,PHI13,0,1,0,1,0,2,1,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,
20200908,CHA,42,PIT,40,4,5,51,PIT08,0,0,0,0,3,0,0,1,0,,,,,,,,,,,,0,0,0,0,2,0,0,2,1,,,,,,,,,,,
20200908,COL,42,SDN,44,5,14,51,SAN02,3,0,0,0,1,1,0,0,0,,,,,,,,,,,,5,5,1,0,0,0,3,0,0,,,,,,,,,,,
20200908,SEA,42,SFN,43,5,6,51,SFO03,1,3,1,0,0,0,0,0,0,,,,,,,,,,,,1,0,2,2,0,0,1,0,0,,,,,,,,,,,
20200908,MIN,44,SLN,34,7,3,42,STL10,0,0,3,1,1,0,2,,,,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,,,,,,,,
20200908,MIN,45,SLN,35,4,6,39,STL10,0,2,0,0,1,0,1,,,,,,,,,,,,,,0,0,5,0,0,1,0,,,,,,,,,,,,,
20200908,TBA,43,WAS,41,3,5,51,WAS11,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,1,1,2,0,0,1,0,0,0,,,,,,,,,,,
20200908,KCA,43,CLE,42,8,6,54,CLE08,0,0,3,0,0,0,2,2,1,,,,,,,,,,,,2,1,2,0,0,0,0,0,1,,,,,,,,,,,
20200908,MIL,40,DET,40,3,8,51,DET05,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,0,0,0,1,5,0,2,0,0,,,,,,,,,,,
20200908,OAK,39,HOU,42,4,2,42,OAK01,0,0,2,0,0,2,0,,,,,,,,,,,,,,0,0,0,0,2,0,0,,,,,,,,,,,,,
20200908,HOU,43,OAK,40,5,4,42,OAK01,0,0,0,4,0,0,1,,,,,,,,,,,,,,0,0,4,0,0,0,0,,,,,,,,,,,,,
20200908,ANA,43,TEX,41,1,7,51,ARL02,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0,1,0,2,2,1,0,1,0,,,,,,,,,,,
20200908,NYA,42,TOR,42,1,2,51,BUF05,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,,,,,,,,,,,
20200909,LAN,44,ARI,44,6,4,60,PHO01,1,1,0,2,0,0,0,0,0,2,,,,,,,,,,,0,3,0,0,1,0,0,0,0,0,,,,,,,,,,
20200909,MIA,38,ATL,43,9,29,51,ATL03,0,2,3,3,0,0,1,0,0,,,,,,,,,,,,0,11,2,3,6,3,4,0,0,,,,,,,,,,,
20200909,CIN,43,CHN,44,3,0,54,CHI11,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
